sid	analysis_id	barcode
ts7717	dd8035f9-7285-41be-b5ed-3ccdc4e161ca	TCGA-26-5132-01A-01R-1850-01
ts7718	bbc7a850-84fc-4219-a0b4-d7fffd58e569	TCGA-DJ-A4V4-01A-11R-A250-07
ts7719	d865b6af-724e-48f8-a70e-b3144346980e	TCGA-5K-AAAP-01A-11R-A42C-07
ts7720	f1d3141f-be74-4e9d-bf60-3b4145cccbf7	TCGA-A8-A09D-01A-11R-A00Z-07
ts7721	8f018793-a1ee-42ca-8810-58562b0dff18	TCGA-61-1740-01A-01R-1567-13
ts7722	c881bc75-dad2-410b-9c69-bb8c240b55fa	TCGA-BP-4789-01A-01R-1305-07
ts7723	b03589d7-5921-4c77-9384-dccf321b9871	TCGA-MT-A67A-01A-11R-A30B-07
ts7724	c6c4626a-59cd-47bd-9bd4-03ae3b7d910c	TCGA-CR-7371-01A-11R-2016-07
ts7725	afa3f3b2-725e-4b37-b64b-41d035503951	TCGA-VR-A8ET-01A-11R-A406-31
ts7726	dbd8dd9c-54a4-4a42-be22-05aea3332c1b	TCGA-MG-AAMC-01A-11R-A41O-07
ts7727	d32cfe60-268e-4cc5-bb32-ffc47d6fda77	TCGA-IG-A3Y9-01A-12R-A24K-31
ts7728	98038a3e-b4bd-4aeb-84eb-253766c54047	TCGA-39-5040-11A-01R-2125-07
ts7729	59624b28-a3d4-40d5-b75a-cd0c4bc2d45f	TCGA-AJ-A23M-01A-11R-A157-07
ts7730	385d44eb-b4fe-4ce1-b405-a1c3a0e40646	TCGA-CJ-4892-01A-01R-1305-07
ts7731	ebc3d8be-3586-4a2c-a159-fbc0830a9134	TCGA-LL-A8F5-01A-11R-A36F-07
ts7732	bb726acf-1234-4bd9-9be5-daa2af94acf9	TCGA-S3-AA0Z-01A-11R-A41B-07
ts7733	18faecff-14e0-4153-bd17-992c90bdecdf	TCGA-FC-A66V-01A-21R-A30B-07
ts7734	6acfcbd7-6333-468c-9a6b-cb6e6c3f314d	TCGA-DX-A23U-01A-11R-A26T-07
ts7735	775c2114-066f-4f15-88f4-18ae1f866c9e	TCGA-J8-A3YD-01A-11R-A22U-07
ts7736	7cc2e670-de33-4851-921b-7db713b9601a	TCGA-AX-A05Z-01A-11R-A00V-07
ts7737	e4b49fda-bc51-4b22-9ca3-b76fa917bc43	TCGA-DF-A2KR-01A-11R-A180-07
ts7738	e33149ad-7364-4f58-9d6f-22707511f4d3	TCGA-A2-A0D4-01A-11R-A00Z-07
ts7739	d02e8baf-cc7e-4e3f-bd40-e115aced4fee	TCGA-44-6148-11A-01R-1858-07
ts7740	d61a0a9b-e554-4a52-bc2f-a0674cd44a77	TCGA-DX-A3U6-01A-11R-A29R-07
ts7741	d7ca7105-0e65-4d9b-b6bf-8d1921efa671	TCGA-FM-8000-01A-11R-2213-07
ts7742	3ddb09e4-0ccc-42a2-b9d9-046237c50232	TCGA-E7-A4IJ-01A-31R-A26T-07
ts7743	b053c897-2cc2-44e3-b6ad-cff2dfd5332b	TCGA-BA-6868-01B-12R-1915-07
ts7744	e4e84c27-69c6-4972-ac64-aa78ff6d6f02	TCGA-DU-A76L-01A-11R-A32Q-07
ts7745	06b30086-f9f9-4bb0-8cf5-ba59bc9a8ca4	TCGA-GN-A4U9-06A-11R-A32P-07
ts7746	5b45a502-8b8c-4020-8b2e-fba0b89ebe29	TCGA-S9-A7J3-01A-21R-A34R-07
ts7747	916fcd80-e2c4-4537-9b83-0b28bcbaa8a1	TCGA-GU-AATQ-01A-11R-A39I-07
ts7748	57f760a7-6814-4acc-9a3c-d92026dd6994	TCGA-CQ-6224-01A-11R-1915-07
ts7749	aa3c8bbe-cdb5-4af8-8f07-dfb55ff1e4da	TCGA-D1-A3DG-01A-11R-A19W-07
ts7750	b6094327-3972-46ea-9856-ef8d98d8ac86	TCGA-33-A5GW-01A-11R-A27Q-07
ts7751	66b4bdf2-2a61-4ed6-bf57-b599c3a623ef	TCGA-CC-A7II-01A-11R-A33J-07
ts7752	1a7d36b7-8f2d-4a57-8428-fd7f0cf31a7b	TCGA-DB-A64U-01A-11R-A29R-07
ts7753	fb2e61c1-ae52-4a1b-a5a6-4362af11dac7	TCGA-W8-A86G-01A-21R-A36F-07
ts7754	3ad00ae9-74af-46cc-942f-8e282f72b9d9	TCGA-SX-A7SR-01A-12R-A36F-07
ts7755	99245a10-fd2d-4d9c-aa63-cabac61cd0cf	TCGA-BT-A20J-01A-11R-A14Y-07
ts7756	4776d4fb-debd-4b9c-9c8b-145e678901ea	TCGA-EM-A1YD-01A-11R-A14Y-07
ts7757	41a58835-29b8-47a7-9fae-a46d0c73c635	TCGA-AB-2858-03A-01T-0736-13
ts7758	f8638f3a-7214-445e-b996-d0786208d5d7	TCGA-XU-AAY0-01A-11R-A42C-07
ts7759	6cec6ede-ac99-494b-a7f2-ae0887e807ed	TCGA-SX-A71U-01A-12R-A33Z-07
ts7760	85f176c7-1774-4daa-8c7c-32a70dcc16c9	TCGA-G3-AAV1-01A-11R-A38B-07
ts7761	a88180b4-3643-44bb-8ba1-ef81a4d09dbb	TCGA-V4-A9F4-01A-11R-A405-07
ts7762	bae714f9-af31-47a1-ab98-d10c497bdf19	TCGA-DD-A1EA-01A-11R-A131-07
ts7763	8cd9764a-6e07-487d-9dbb-cc56b371fd4a	TCGA-D1-A174-01A-11R-A12I-07
ts7764	95576944-6b5f-460a-b5dc-e0a0878c0028	TCGA-BR-8677-01A-11R-2402-13
ts7765	da664489-02ae-4cf4-b173-b123579dafee	TCGA-DW-7836-01A-11R-2139-07
ts7766	db2bc66e-90f4-40e1-b595-a360facb3cae	TCGA-44-6146-01A-11R-A278-07
ts7767	2fc35573-7bdd-4578-95de-5428a791dfd1	TCGA-44-6146-01A-11R-1755-07
ts7768	0a601b0c-d1d9-4ab5-8ae9-cfc917e920d5	TCGA-06-0882-01A-01R-1849-01
ts7769	e58d7c32-d061-4b72-adb4-f57373009bcd	TCGA-MM-A564-01A-11R-A266-07
ts7770	3e55640c-7173-406c-a29f-174b85811d73	TCGA-3X-AAVC-01A-21R-A41I-07
ts7771	502f7db5-cace-4255-83da-75869d5c397a	TCGA-AB-2977-03B-01T-0760-13
ts7772	fbc9bf4a-9be6-4c1d-aea7-3ebcc7422003	TCGA-22-1011-01A-01R-0692-07
ts7773	3caabdca-830b-4b41-8763-1e1dfbbc8fdd	TCGA-HW-8319-01A-11R-2404-07
ts7774	add31b53-8b8c-4cd5-be96-ee2c235cc869	TCGA-AA-3930-01A-01R-1022-07
ts7775	c78bf547-044f-4dd2-872a-db45fc5b573e	TCGA-50-5946-01A-11R-1755-07
ts7776	699a5eb6-2a9d-4150-b20a-875aae12f1f0	TCGA-E9-A5FK-01A-11R-A27Q-07
ts7777	fcf5e999-10f6-4548-9982-ee8c29c92511	TCGA-ET-A3BQ-01B-11R-A206-07
ts7778	93de4226-5b01-4ae9-bf60-c45b8d4fbc11	TCGA-HD-7754-01A-11R-2081-07
ts7779	08c1ee01-2790-4691-a094-2ea290c39f12	TCGA-44-7672-01A-11R-2066-07
ts7780	a0759159-da5f-4cb5-b7c7-2b25f0e01cba	TCGA-EL-A3GU-01A-11R-A21D-07
ts7781	6aab03da-e146-44e9-9fdb-51515460c56d	TCGA-WK-A8XQ-01A-11R-A37L-07
ts7782	92af8759-e409-4575-9260-a687b7900cc7	TCGA-BH-A18F-01A-11R-A12D-07
ts7783	3bd02d84-2f34-4acc-b834-34adf545f355	TCGA-EM-A22Q-01A-11R-A180-07
ts7784	7baa21dd-9a0f-4230-9b5b-f0e2aff573f8	TCGA-EE-A29E-06A-11R-A18T-07
ts7785	4a6e56f9-1f9b-47ac-bb98-30217c24c708	TCGA-27-1832-01A-01R-1850-01
ts7786	faee89a7-0298-41e0-9483-671ba1a6e5db	TCGA-91-6830-01A-11R-1949-07
ts7787	cca0aa66-7976-4ed0-83b4-2438dbc7e497	TCGA-BC-A10S-01A-22R-A131-07
ts7788	12fd771e-1151-42c8-b81c-8cee877905b0	TCGA-MK-A4N6-01A-11R-A250-07
ts7789	ef2a2be8-566b-40c5-9802-b8c3e858381c	TCGA-28-5220-01A-01R-1850-01
ts7790	f090dee5-0dc6-40b9-8757-433ed2673cfe	TCGA-85-8287-01A-11R-2296-07
ts7791	38b8d911-8ff9-406e-a850-76d30219ede0	TCGA-61-2094-01A-01R-1568-13
ts7792	7b065905-6467-478b-a7ca-0d7f44c4c71f	TCGA-BP-4967-01A-01R-1334-07
ts7793	c7055f88-af41-4ace-907a-d0ef58f17fe0	TCGA-BH-A1FN-01A-11R-A13Q-07
ts7794	2b936794-b1a7-4955-9e12-9192d30a9e1c	TCGA-DD-A4NL-01A-11R-A28V-07
ts7795	c26e62e3-2e11-4c18-90af-c7e2a78045a9	TCGA-BP-4784-01A-01R-1305-07
ts7796	152b94bb-a665-4674-b446-51ec55bcf758	TCGA-HT-7609-01A-11R-2090-07
ts7797	52c429af-4c58-4167-a294-5c89d9643ae0	TCGA-D8-A1JJ-01A-31R-A14M-07
ts7798	78359d0d-32d4-4df8-bef1-667127e96519	TCGA-AG-A032-01A-01R-A00A-07
ts7799	bc575229-bafe-446c-8040-ca696a0dcedd	TCGA-CG-5728-11A-01R-1602-13
ts7800	b15c21d5-993d-4f47-9f01-bc4ffbd08691	TCGA-L5-A88V-01A-11R-A354-31
ts7801	33ac7f73-652f-4576-9778-59d06ceedd48	TCGA-A4-7996-01A-11R-2204-07
ts7802	c77ed0c8-6f4d-4248-af47-bb8a61f4adc5	TCGA-24-1105-01A-01R-1565-13
ts7803	8bdf3ab2-facd-4360-9fad-bf63791e9894	TCGA-BH-A1EN-11A-23R-A13Q-07
ts7804	b3af9942-17f3-4840-b663-e232f59bac78	TCGA-3B-A9HZ-01A-11R-A39D-07
ts7805	37cee920-1534-41aa-a765-6a22d0dde4ed	TCGA-D8-A1X5-01A-11R-A14D-07
ts7806	423ac7a1-b43c-4909-b6d8-814c3fe3e39b	TCGA-KO-8404-01A-11R-2315-07
ts7807	522f15a9-57c1-421a-90d6-ebde6543738d	TCGA-C5-A905-01A-11R-A37O-07
ts7808	2f1bc5a4-cfcb-4d95-a8b2-078797317e3f	TCGA-E9-A243-01A-21R-A169-07
ts7809	495c02e0-cffd-4c14-935e-4c548e5d02d4	TCGA-AJ-A5DW-01A-11R-A27V-07
ts7810	1db7362e-6a8f-4e67-aeef-e27cd03bf91a	TCGA-T2-A6WZ-01A-21R-A34R-07
ts7811	0408d8b9-30ca-4057-8155-44dbe63af157	TCGA-YA-A8S7-01A-11R-A37K-07
ts7812	38eb3899-0fcd-421e-ad83-736416019a22	TCGA-B0-4712-11A-02R-1503-07
ts7813	2df04a81-27f7-499d-8588-f2d8593836a7	TCGA-TQ-A7RV-02A-11R-A36H-07
ts7814	abc74521-9c0f-4326-9153-b6437c3d14e4	TCGA-A3-3351-01A-02R-1325-07
ts7815	e6219502-92bf-423b-995d-32d2dd57bdaf	TCGA-BT-A2LD-01A-12R-A20F-07
ts7816	ae14df98-7403-4455-a545-9fec53a8bd8a	TCGA-DU-6397-01A-11R-1708-07
ts7817	e2c17975-29dd-4988-9ed7-e2f97b02daf5	TCGA-BP-4771-01A-01R-1289-07
ts7818	003fece6-0f44-46b8-8b9f-bfe26feda298	TCGA-50-5072-01A-21R-1858-07
ts7819	430e41ac-a6a6-465d-924c-3f714ad8873a	TCGA-EJ-7318-01B-11R-A32O-07
ts7820	11bc2c5d-1ceb-4542-a527-4ff843e3c04d	TCGA-R5-A7ZF-01A-11R-A354-31
ts7821	9c630191-e339-41ff-8b74-d8102d433f02	TCGA-A6-2677-01A-01R-A278-07
ts7822	4443c850-b973-44e9-a61b-6b58cdeb3cda	TCGA-A6-2677-01A-01R-0821-07
ts7823	9efcd50e-9dd9-496c-9e46-cc94547adff4	TCGA-60-2710-01A-01R-0851-07
ts7824	55c22eea-fe36-4ef5-ae98-bdff093b4861	TCGA-H2-A2K9-01A-11R-A180-07
ts7825	a150fcf4-f7b2-4b34-896e-dfc6d26490c6	TCGA-50-5942-01A-21R-1755-07
ts7826	c4e936fb-840f-4d90-915c-eba2419e5b84	TCGA-DH-A66B-01A-11R-A29R-07
ts7827	2af64079-be16-4a81-abed-09e8a83c1038	TCGA-F9-A8NY-01A-11R-A36F-07
ts7828	a01125cd-b66f-4679-a0fb-329df4ee291c	TCGA-55-7284-01B-11R-2241-07
ts7829	5bf516a2-68f9-45b1-875e-469f0a779949	TCGA-EJ-7317-01A-31R-2118-07
ts7830	4273af2b-c823-4912-aeed-45a9f1397fa6	TCGA-E2-A14T-01A-11R-A115-07
ts7831	5dc18278-81ec-4c00-928f-f704eff9d4cd	TCGA-D3-A3MO-06A-11R-A21D-07
ts7832	958b8706-4ed4-4cba-a9d5-41d4c13e4c53	TCGA-L5-A43M-01A-11R-A24K-31
ts7833	566bafa9-cd0f-4b48-b54a-1d02d8717aae	TCGA-HI-7169-01A-11R-2118-07
ts7834	c0efb28a-288e-42c1-8c06-6f5d9ecf18a3	TCGA-BR-8291-01A-11R-2343-13
ts7835	221d43b5-7017-4e97-8777-90d13af7fb88	TCGA-HC-8257-01A-11R-2263-07
ts7836	61e99db2-8ebc-4bf3-a5ff-3d90cd3495bb	TCGA-24-1553-01A-01R-1566-13
ts7837	46e55638-63d0-41cd-8824-595df1704ee3	TCGA-24-1560-01A-01R-1566-13
ts7838	3cfcfab8-2235-43a3-8d04-292652c02589	TCGA-AB-2845-03B-01T-0748-13
ts7839	9c88fe66-05a2-48dd-a546-8927c52d4817	TCGA-AF-A56L-01A-31R-A39D-07
ts7840	02ad5d93-cf14-4d86-bf85-9a1b890168e6	TCGA-EJ-A65F-01A-21R-A311-07
ts7841	4064074e-77b2-4043-b1b9-6628a3d11d37	TCGA-QR-A70Q-01A-13R-A35K-07
ts7842	09ee4a00-3c9c-4742-bd1f-eb2f81364658	TCGA-HZ-A49H-01A-11R-A26U-07
ts7843	0cefc32b-d126-481f-81b6-9886591c3de9	TCGA-P6-A5OG-01A-22R-A29S-07
ts7844	06d86d1d-f433-41d2-97b7-c04a02d843ed	TCGA-BR-4361-01A-01R-1157-13
ts7845	4ab5e9f7-63f4-4b6a-b280-57ba6ff41499	TCGA-X7-A8M7-01A-11R-A42C-07
ts7846	8d394f1a-193d-47a7-942f-ec0c90b1a19e	TCGA-S9-A7IQ-01A-21R-A34F-07
ts7847	f181f1e4-3881-47e6-83a1-c4582a1e4129	TCGA-69-A59K-01A-11R-A262-07
ts7848	51fa6ca4-c4d4-48d3-83c0-4ac36c9d67f5	TCGA-GC-A3RC-01A-11R-A22U-07
ts7849	9944f4c6-59ee-4b65-a129-30b06ae4b07d	TCGA-91-6840-01A-11R-1949-07
ts7850	355f4d87-0674-4846-a464-9d6834eb12fa	TCGA-DU-A6S3-01A-12R-A32Q-07
ts7851	a4ba0c52-371f-4049-ab36-76b830d0249a	TCGA-E8-A416-01A-11R-A23N-07
ts7852	de0fb44d-00ae-44a9-90ba-498a707bd332	TCGA-CV-A461-01A-41R-A266-07
ts7853	0714e83c-0daf-4b85-9d3d-26bccf4a73b5	TCGA-FI-A2EU-01A-11R-A17B-07
ts7854	eb1f51e3-4979-4f3b-803d-f2a677aa6a60	TCGA-N1-A6IA-01A-12R-A32Q-07
ts7855	0ed34724-ddc4-4d5b-ae25-d798d42c47ba	TCGA-A8-A09W-01A-11R-A00Z-07
ts7856	97709244-9acc-4181-959c-e7b7950bdefd	TCGA-J8-A3YH-06A-11R-A23N-07
ts7857	8695c7af-a1f3-4bf2-9945-0e8945787fd0	TCGA-98-A53D-01A-32R-A262-07
ts7858	d09aaf33-ac4e-4e1e-82aa-5dfe73f0e59d	TCGA-AG-3609-01A-02R-0826-07
ts7859	9f55d11f-53db-408a-b9f4-3a0acb236aef	TCGA-EW-A1J1-01A-11R-A13Q-07
ts7860	002526f3-c003-4b31-b7fe-8934e7f77f84	TCGA-QR-A6GO-01A-11R-A35K-07
ts7861	334986f8-21de-46c0-8a7b-2fa9aa47c10e	TCGA-XU-A92T-01A-11R-A42C-07
ts7862	aa39f8b6-8881-46ee-bbee-adbf8e98d9a8	TCGA-DD-AAVR-01A-11R-A41C-07
ts7863	0824efa1-e4c4-4104-83b3-f84fe90b6884	TCGA-29-1777-01A-01R-1567-13
ts7864	9f9d21ba-eb92-4bcd-ba9a-73e73616d3fd	TCGA-VS-A957-01A-11R-A42T-07
ts7865	b55cc258-5264-43dd-b42e-6f1f81bcd0c0	TCGA-CR-6470-01A-11R-1873-07
ts7866	bbc2147e-3952-47fe-898d-9a610fc5387b	TCGA-44-3917-01B-02R-A277-07
ts7867	240dbc93-01eb-47f7-9f36-e91e013a9203	TCGA-CN-6011-01A-11R-1686-07
ts7868	325f837c-58a6-4e61-8df5-90767d5747ae	TCGA-CK-5913-01A-11R-1653-07
ts7869	bb8568b4-f52f-4979-9be1-66be301d3ddd	TCGA-DM-A28M-01A-12R-A16W-07
ts7870	c635ded2-c7a2-4d60-b9a1-c2d933e89b1c	TCGA-LK-A4NZ-01A-12R-A34F-07
ts7871	14ca173d-0ac3-4e13-a617-a0f2ef1f02ee	TCGA-97-A4M3-01A-11R-A24X-07
ts7872	a0af4076-b326-418a-a434-43f5be8cbf0e	TCGA-DU-8161-01A-11R-2256-07
ts7873	8dae2450-a468-45ef-9667-871f19e22e40	TCGA-14-1034-02B-01R-2005-01
ts7874	ed98b8c1-f356-4e3f-a794-95cf33b89d75	TCGA-55-7281-01A-11R-2039-07
ts7875	dacd7b79-60cf-48f7-abac-0c298eaa9e76	TCGA-E2-A10C-01A-21R-A10J-07
ts7876	cbcbb5f5-03a4-4862-bf7f-480d9d3a9aeb	TCGA-26-5134-01A-01R-1850-01
ts7877	31849fa2-d92d-4c4d-a02c-a458006ab8db	TCGA-41-4097-01A-01R-1850-01
ts7878	c70119c7-0746-48ef-87f2-a1106d6b5bcc	TCGA-55-6968-11A-01R-1949-07
ts7879	61febea8-e3d8-4e63-89b0-73f4dee45f11	TCGA-GN-A26D-06A-11R-A18T-07
ts7880	ae88b009-41ae-4207-86b5-4dd2a7e69a1e	TCGA-AF-3913-01A-02R-1119-07
ts7881	40f31519-ab79-4f0f-9e17-2875c7ee0a4f	TCGA-60-2707-01A-01R-0851-07
ts7882	b194ca91-0dde-43b3-9538-acb323007203	TCGA-GV-A3JW-01A-11R-A20F-07
ts7883	21bbc920-7b16-4384-b313-1fda123d563c	TCGA-N8-A4PM-01A-11R-A28V-07
ts7884	bde6cd07-8b3b-4b2c-834d-f5fe798fb788	TCGA-32-2615-01A-01R-1850-01
ts7885	f8cdb8c5-b103-4125-9863-6c6e80426303	TCGA-AG-A01L-01A-01R-A002-07
ts7886	a58aeaa6-ad83-4115-893f-0c07fd2f8a9b	TCGA-Q1-A73P-01A-11R-A32P-07
ts7887	19626f93-ef5f-4b7b-baab-391f550ed44f	TCGA-CJ-4641-01A-02R-1325-07
ts7888	c74ab71a-657d-4344-9d69-62b73334ed16	TCGA-67-3771-01A-01R-0946-07
ts7889	3f3eaca2-ccf9-4258-b6d7-9bdbf128469e	TCGA-AA-3867-01A-01R-1022-07
ts7890	a081529a-294c-475a-b91c-47ba8b377681	TCGA-56-8307-01A-11R-2296-07
ts7891	eeba9aa8-809f-4d31-956a-b816e662d15c	TCGA-B0-5094-01A-01R-1420-07
ts7892	137c40f2-52d1-4273-8be9-ee6c1e3e2de4	TCGA-CW-5589-01A-01R-1541-07
ts7893	ee7a6d25-e533-4973-9f56-43bb8f8e4cb9	TCGA-EJ-7123-11A-01R-1965-07
ts7894	30179c23-9a49-4698-8680-f6d7d9448efa	TCGA-BP-4176-01A-02R-1289-07
ts7895	43cde435-75d1-4896-ba06-d04c2db079ae	TCGA-CV-7261-01A-11R-2016-07
ts7896	b8ba2619-a92a-495c-ba18-f1b1d0e08138	TCGA-ZF-AA4R-01A-11R-A38B-07
ts7897	a6904a39-5605-41cc-a0cc-12cb45fc9a25	TCGA-BJ-A0Z2-01A-11R-A10U-07
ts7898	f940916e-87b0-494e-917b-909eeac96a62	TCGA-D3-A2JF-06A-11R-A18S-07
ts7899	1422b87c-147e-4aa2-86b9-6ca59a30ea3b	TCGA-GM-A2DO-01A-11R-A18M-07
ts7900	4774c566-04a2-4ebe-aa7f-44129c536f54	TCGA-AB-2885-03A-01T-0735-13
ts7901	c95a3f38-9d0b-4590-b08d-90d2f383c7e5	TCGA-AA-3529-01A-02R-0821-07
ts7902	d76f678e-79d8-4e7f-989a-c6d75004808a	TCGA-L9-A50W-01A-12R-A39D-07
ts7903	e429a899-6c92-4f6a-8cc3-5a3c3d0c3724	TCGA-EL-A4KI-01A-11R-A250-07
ts7904	a30966ba-8476-4af2-8335-b61ee48cc1da	TCGA-A3-3311-01A-02R-1325-07
ts7905	6b4160e3-59e4-4d2a-b739-be2e741bfeee	TCGA-PC-A5DL-01A-11R-A26T-07
ts7906	fbc7831d-0f1a-4039-b6f0-dc8c18691f95	TCGA-CJ-5680-11A-01R-1541-07
ts7907	a86b3e7a-e5a4-4aef-b834-ba301c827b63	TCGA-AN-A049-01A-21R-A00Z-07
ts7908	3f7d15d0-8f6f-416e-9635-6eb70613dc6d	TCGA-DX-A1KU-01A-32R-A24X-07
ts7909	c1eac507-ec28-4594-a839-05a532d3caf3	TCGA-G4-6323-01A-11R-1723-07
ts7910	dc84d72c-4555-48ec-9e42-747957182193	TCGA-AA-3511-11A-01R-1839-07
ts7911	1ce581e9-6596-4b81-8433-69b15b991c0c	TCGA-EJ-A65J-01A-11R-A311-07
ts7912	4c0846c9-da58-4251-ae0f-847c1dc27e4c	TCGA-24-1467-01A-01R-1566-13
ts7913	09f7c306-1e35-4e17-a8f3-42c2aae48d97	TCGA-WK-A8XT-01A-11R-A37L-07
ts7914	1c186b5c-0760-4dd6-b8d8-f2e40dad236c	TCGA-IG-A97I-01A-11R-A38D-31
ts7915	0825fbce-6bc9-4fdf-9587-b52194b95b03	TCGA-34-2600-01A-01R-0851-07
ts7916	9e9fa149-6fe3-4d12-b68e-c78fccd6d3a0	TCGA-P5-A731-01A-11R-A32Q-07
ts7917	63f53f22-6306-4d1e-9644-c6d1f1ad244d	TCGA-G3-AAV3-01A-11R-A37K-07
ts7918	29a8a6ec-0541-40c8-a6d3-4c8eec54b054	TCGA-24-1428-01A-01R-1564-13
ts7919	44f585d1-8e2a-43b2-af62-ef3186069217	TCGA-2Z-A9J8-01A-11R-A42S-07
ts7920	570cf343-7c0f-4ca8-82d4-58fac539062e	TCGA-AA-A02W-01A-01R-A00A-07
ts7921	88b75299-d9b6-449a-82cf-16503985d10a	TCGA-BR-6564-11A-01R-1884-13
ts7922	fbe70b5a-8b80-4b4a-962d-788f43612e12	TCGA-XV-A9VZ-01A-11R-A38C-07
ts7923	8a3914ed-d231-4fa2-b149-628998ec1e2c	TCGA-D8-A27R-01A-11R-A16F-07
ts7924	248ec128-1e91-4bae-aace-5bcbe813b673	TCGA-CV-A6JN-01A-11R-A31N-07
ts7925	02c2ead1-9122-4ae1-a79a-8f40ceef878e	TCGA-L5-A4OF-01A-11R-A260-31
ts7926	3e0a3bcf-a7d4-47c2-a813-bda166584904	TCGA-AB-2825-03A-01T-0736-13
ts7927	bb17e689-9173-46e9-8b19-fb3c015b6644	TCGA-FP-7916-01A-11R-2203-13
ts7928	bd9faac5-d015-4261-9ba7-38ad05e09719	TCGA-LL-A7SZ-01A-32R-A352-07
ts7929	89ce62b6-0b21-4740-870f-f33933553b57	TCGA-AA-A00W-01A-01R-A002-07
ts7930	62cb35bb-dfae-4ae9-aa62-0dbf28c0103c	TCGA-AC-A8OS-01A-12R-A41B-07
ts7931	8475a31d-dbd5-4719-8a55-cdcd05170e3b	TCGA-EJ-A7NJ-01A-22R-A352-07
ts7932	5ad7caeb-5fbd-4536-90a7-c09ff5a79031	TCGA-IB-AAUR-01A-21R-A38C-07
ts7933	da2d23dd-5f38-44f0-8cca-16323f11f71f	TCGA-61-2016-01A-01R-1568-13
ts7934	46acb873-4ba4-4374-a66e-6c40b187b4f7	TCGA-BG-A186-01A-11R-A12I-07
ts7935	a85b4df7-3cc1-4dc7-84a4-d84156c49528	TCGA-A8-A07P-01A-11R-A00Z-07
ts7936	64c1200c-9e96-4d11-97f4-8be4bd72785f	TCGA-4Z-AA7R-01A-11R-A39I-07
ts7937	460595e8-0ff9-4284-b6a3-5ed61ee20cc7	TCGA-HT-7467-01A-11R-2027-07
ts7938	5d47cedc-eafe-48a9-a691-49edbb922d2d	TCGA-DJ-A1QH-01A-21R-A14Y-07
ts7939	d0fd65c7-19fc-409d-a6d4-e3574dcb7bbb	TCGA-63-A5MY-01A-11R-A26W-07
ts7940	ee67a544-5499-4325-bffc-a98bac1114dc	TCGA-97-7938-01A-11R-2170-07
ts7941	7595e0c1-4944-4cb2-86c2-97ab00ec0f2b	TCGA-HU-8238-01A-11R-2343-13
ts7942	366d9ed8-542c-4469-81b8-a621826c3ea3	TCGA-GS-A9TV-01A-11R-A38C-07
ts7943	fc32ab91-744d-4278-a604-76345c119177	TCGA-BS-A0WQ-01A-21R-A109-07
ts7944	e96c5a6f-cb73-4ff0-8dd2-644d20bcdc83	TCGA-NC-A5HQ-01A-11R-A26W-07
ts7945	8d9560ae-73a9-491f-bed5-c7ab337acf41	TCGA-BT-A42E-01A-11R-A23W-07
ts7946	9f2f91a2-e9af-4f5e-8cc9-a58ecc925b0f	TCGA-A5-A2K7-01A-11R-A180-07
ts7947	c47f9d75-8336-4f26-8010-1290e90736a0	TCGA-2G-AAF4-01A-11R-A430-07
ts7948	cf6ea326-86d9-4709-a02c-de2dfe718a97	TCGA-AB-2833-03A-01T-0734-13
ts7949	a28c5ef5-0458-4fe3-8fe5-1dbed31f30bd	TCGA-25-1323-01A-01R-1565-13
ts7950	f9bfb3b2-ab30-42d0-904f-c8560b4c7df8	TCGA-EM-A2CM-01A-11R-A180-07
ts7951	5ef2d7d0-9119-427f-8fc2-4ea714da6a43	TCGA-DD-A118-01A-11R-A131-07
ts7952	6b4b468d-d0b1-4e14-a4b3-581483de9749	TCGA-AA-3553-01A-01R-0821-07
ts7953	8a55871d-161e-4e7e-8483-b58ccfddf7c6	TCGA-A8-A08C-01A-11R-A00Z-07
ts7954	e7281928-a1fc-485a-97b4-cc512d37bf9c	TCGA-B0-5402-01A-01R-1503-07
ts7955	64c15942-62c3-4a74-991e-f0794dd4089b	TCGA-ET-A25G-01A-11R-A16R-07
ts7956	276a6b5c-bae3-4d18-8287-8273eb646379	TCGA-AK-3445-01A-02R-1277-07
ts7957	cbfb1c2b-43c6-4688-83f2-21a7b76431b8	TCGA-DA-A95V-06A-11R-A37K-07
ts7958	aee29d0a-5838-4061-9f9c-0ca04a2d8cdd	TCGA-DD-AADQ-01A-11R-A41C-07
ts7959	0d7594e4-ffa7-4c01-a7a3-9535066d820d	TCGA-SC-AA5Z-01A-21R-A40A-07
ts7960	4c3544bb-d21d-43cb-af34-f61a4702ee78	TCGA-WD-A7RX-01A-12R-A41I-07
ts7961	8b6cc731-2270-4d8f-ad2f-980cbc4ee389	TCGA-A3-3331-01A-02R-1325-07
ts7962	ca124a1e-7752-4a17-830d-6053d36b0f96	TCGA-EW-A424-01A-11R-A24H-07
ts7963	ede0da39-8dd0-4a80-a2ca-8fefe3290bff	TCGA-CH-5741-01A-11R-1580-07
ts7964	90fb1161-a358-4857-aa5f-e7a02b819c2d	TCGA-IQ-A61J-01A-11R-A30B-07
ts7965	9ed6291b-6ae9-413d-9ecd-bdd475b97974	TCGA-CD-5800-01A-11R-1602-13
ts7966	f06802d2-a108-47ef-8361-f009bb4e07f4	TCGA-G3-A5SK-01A-11R-A27V-07
ts7967	dc5f9b8e-02ad-45fe-9409-2940af8061cd	TCGA-DD-A39W-11A-11R-A213-07
